t,u,u_sing,psi,q,mean_N,total_N,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
5.549999999999999,1.1816633328030122,1.1748162371476685,0.21976611573899874,0.00020581936814479407,4.127711467950274,86.68194082695575,6.476651962821507,6.588336833713497,6.914047030820628,7.418110691440894,8.01761286204251,8.558203243647519,8.812623229899131,8.539636412787274,7.612612722859336,6.141596873916798,4.4572103159479735,2.929660210222904,1.777908117282425,1.024909869851353,0.5796188363027409,0.3315093985991235,0.1965053609906525,0.12273618146551003,0.08148608244806878,0.057635634884218113,0.04332895501167379
5.6,1.182180101502396,1.1755232160424733,0.22011846114742184,0.00020222587267678852,4.126423436163345,86.65489215943026,6.476978043199829,6.589626906897472,6.91823236555978,7.427003677952178,8.032405915307864,8.578465014832881,8.83515201214714,8.558340256449943,7.620739230098215,6.135735404259573,4.439726938359425,2.9069059644030912,1.7560302771588545,1.0072028561390387,0.5666410417442692,0.3224336300768024,0.19021215608883035,0.11829356959992421,0.07824132272331691,0.05516410562592831,0.041361470805900635
5.6499999999999995,1.182687401136656,1.176213788172594,0.22036982255572113,0.00019970069278463042,4.125171150482846,86.62859416013976,6.477177463992904,6.590788778119285,6.922286697700561,7.435766291851616,8.047077148392951,8.598620018124882,8.857584439907951,8.576941815626045,7.628752526596243,6.129786224337937,4.422248250645197,2.8842890385220947,1.7343993185132727,0.989789791235687,0.5539475554530722,0.31360302295168857,0.18411869275686085,0.11401073291405514,0.07512514316448504,0.05279815765817289,0.03948305167480027
5.699999999999999,1.183180721423537,1.1768884507775395,0.22052098281821841,0.00019819733981193228,4.123953305429941,86.60301941402876,6.477252158486629,6.591824350818446,6.926211840271198,7.444400202263634,8.06162806475728,8.61866961947124,8.879921802018522,8.59544237920968,7.636654030686425,6.123750953088786,4.404775648324496,2.861809529329044,1.7130130577014717,0.9726661689573697,0.5415323728047035,0.30501108738618754,0.1782187109544016,0.1098819744468547,0.07213248023164232,0.05053330201059896,0.03768968081016645
5.75,1.1836536315264652,1.1775475903791242,0.22057272771625236,0.00019768531877257858,4.122769537841471,86.5781602946709,6.4772055685953775,6.5927370611149385,6.930011208093577,7.452908783509833,8.076061988076638,8.63861709326868,8.902167305740635,8.613845038319571,7.644446705462438,6.117632394492633,4.387311332550954,2.8394680277284348,1.691869612107659,0.9558277027036447,0.5293896943279238,0.29665154644158953,0.1725061691909159,0.1059018132238724,0.0692584776919086,0.04836524578315266,0.03597752624653269
5.8,1.1840982107599296,1.1781914472358892,0.22052595376607798,0.0001981480942610659,4.121620767200789,86.55403611121658,6.47704323667241,6.593532479715664,6.933690448834764,7.461297790131367,8.09038478667107,8.658468385016187,8.92432684367892,8.632155402508022,7.652135664083065,6.111434991877772,4.369858610705255,2.817265795348034,1.67096749393566,0.939270371181026,0.5175139456390937,0.288518342523888,0.1669752439102207,0.10206497995565546,0.06649848043554492,0.04628988504489369,0.03434293334806185
5.85,1.1845056135590393,1.1788200890057812,0.2203817965189998,0.00019958119198456298,4.120509448270848,86.53069841368782,6.4767732465379755,6.594218761209295,6.93725791623297,7.4695758664049166,8.104605424072997,8.678232693928045,8.94640958031606,8.650382144565551,7.659728623545153,6.105165159556134,4.352422106885621,2.7952048809912924,1.6503056670892138,0.9229904427836203,0.5058997854336866,0.280605637204746,0.16162032517547248,0.09836641064620699,0.06384802710442443,0.044303297065690986,0.03278241693872329
5.8999999999999995,1.18486673160373,1.1794333961079329,0.2201417705653519,0.00020199036917733934,4.119439712543128,86.50823396340569,6.476406472886766,6.594806899126002,6.94072494160251,7.4777548430141705,8.118736284504049,8.697922821226879,8.96842830347501,8.66853732311118,7.667236164663457,6.0988314610839325,4.335007863128257,2.773288166782278,1.6298835625540762,0.9069844769274616,0.49454210108008,0.2729078044174643,0.15643600878283154,0.09480123825302443,0.06130284165488329,0.04240173197861917,0.03129265315275558
5.949999999999999,1.1851728998007611,1.1800310604905204,0.21980791114273757,0.00020538979032241504,4.118417382479413,86.48676503206767,6.4759566111484475,6.595310758206883,6.94410587323528,7.485849787704165,8.132793236899685,8.717555245223021,8.990399501422063,8.686636446790176,7.674671768927784,6.092444613894327,4.317623319830843,2.75151933885087,1.6097010507250316,0.8912493023327213,0.4834359922729542,0.26541941751264064,0.15141708519411595,0.09136478268745657,0.05885882406415765,0.040581604025790925,0.029870471119268927
6.0,1.1854165826828456,1.1806125984207725,0.21938290678551553,0.00020980014697925817,4.117449852884264,86.46644691056954,6.4754399778049985,6.59574687351043,6.947417872222023,7.493878796726505,8.146795422284903,8.737149906341985,9.012343148451102,8.704698264783325,7.682051621046343,6.0860173142972025,4.300277173875266,2.729902783728726,1.589758372746259,0.8757819741836437,0.47257674419589435,0.2581352311621863,0.1465585259395469,0.08805253958460367,0.05651204046955836,0.038839482588819675,0.028512844626225064
6.05,1.1855919760724156,1.1811773766411042,0.2188702129655411,0.00021524666290773564,4.116545845800924,86.4474627618194,6.4748750920331855,6.596134027170691,6.95068047533136,7.501862537386058,8.16076477435009,8.756729711487424,9.034282208136235,8.722744293092436,7.689394187241941,6.079563893206835,4.282979124136469,2.7084434184386765,1.5700560366805798,0.8605797140064119,0.4619597925741196,0.25105015954847976,0.14185546836041402,0.08486016838259189,0.05425871308831243,0.03717208323820927,0.027216883928871873
6.1,1.1856954662984902,1.1817246499531726,0.2182741381597637,0.00022175692918938473,4.115715057443624,86.4300162063161,6.4742820705204895,6.596492634953247,6.953914957929262,7.509823575868806,8.174725308652944,8.776319794024797,9.05624189049639,8.740798111398917,7.69671960088648,6.073099829215613,4.2657395248747,2.6871464685989146,1.550594687648421,0.8456398377044622,0.4515806837242743,0.24415925259518095,0.13730319970091945,0.08178348031178505,0.05209521029221835,0.03557625904678131,0.025979827871491442
6.15,1.185725904923431,1.1822536071817258,0.21759989609297747,0.00022935851992489563,4.11496772613694,86.41432224887573,6.4736818854076,6.596843993191765,6.957143549317248,7.5177855453769995,8.188702238356859,8.795946589436781,9.07824872325692,8.758884487609611,7.704048905780028,6.066641159452313,4.248568976372281,2.6660172137959677,1.5313749634815486,0.8309596782324927,0.4414350331129534,0.23745767213398206,0.13289714159352117,0.0788184268932564,0.050018037198821384,0.034048992397542346,0.024799036477242346
6.2,1.1856846786400206,1.1827634216928438,0.21685362078100212,0.00023807634849416174,4.1143141575152145,86.40059730781951,6.473095547923023,6.597209449565069,6.960388566513395,7.525772224414813,8.20272099056882,8.815636803914431,9.100329514774042,8.77702840329165,7.71140322059899,6.060203838040217,4.231477887796693,2.645060722277232,1.5123973485581048,0.8165365097136221,0.4315184859536233,0.23094066983284103,0.1286328359046916,0.07596108948075556,0.04802382709007168,0.032587387477240756,0.02367198413018347
6.25,1.185575578676794,1.1832533023103753,0.2160423440951007,0.0002479297383033577,4.1137642462791435,86.38904917186201,6.472543285558371,6.597609566617142,6.96367153840906,7.533806601697945,8.21680620480938,8.835416361302602,9.122510294477324,8.795254060711086,7.718802893824053,6.053803095530954,4.214476048822138,2.6242815972593276,1.4936620381540753,0.8023674793566217,0.4218266829964561,0.22460356844334947,0.12450593272748502,0.07320767025955505,0.046109333886743986,0.031188663588192923,0.022596253430130893
6.3,1.1854044980351228,1.1837225406405685,0.21517393850523447,0.0002589292012212652,4.113327032151456,86.37986767518058,6.472043777792804,6.598063344112454,6.967012389518519,7.541910001608305,8.230980792811547,8.855309411688076,9.144815314635563,8.813583949995637,7.726266715936776,6.047452849890789,4.197572243779274,2.603683754796096,1.4751688239031224,0.7884495523719984,0.4123552339482838,0.21844174749413167,0.12051218104795476,0.07055448495506612,0.044271425803208767,0.02985014934047615,0.021569529750494358
6.35,1.1851790042308048,1.1841705514548118,0.21425703008580754,0.00027107294217625674,4.113010321557733,86.37321675271241,6.4716135048286985,6.598587555668619,6.9704287415957,7.550101332751317,8.245265127041261,8.875337472808518,9.16726618515275,8.832038043351103,7.733811245204778,6.041165210861069,4.180773935427312,2.5832702485396886,1.4569170080521168,0.7747794733817307,0.4030997000012229,0.21245063402326594,0.11664742230969889,0.06799795732557323,0.04250708019621452,0.028569277713537802,0.020589596478232417
6.4,1.1849078463956864,1.184596903792565,0.21330088851428997,0.00028434314011729477,4.112820396952939,86.36922833601173,6.47126624723018,6.599196238317531,6.973935373971231,7.558396503819455,8.259676405955894,8.89551875531799,9.189881192899303,8.85063316413278,7.741450286627693,6.034950106184987,4.16408703589374,2.5630431505665374,1.4389053505710565,0.7613537458192481,0.3940555858871305,0.20662569838118738,0.1129075867965341,0.06553461534103217,0.04081337951790337,0.027343581910194342,0.01965433087012084
6.45,1.1846004565528483,1.185001341661447,0.2123153015281396,0.0002987020937811587,4.1127618242277055,86.36799830878182,6.471012754541655,6.599900353533787,6.977543862495278,7.566808028718868,8.274228220349388,8.915867698189492,9.212674832210368,8.86938255514705,7.749194543405491,6.028815042503201,4.147515771464419,2.543003490712688,1.421132049389689,0.7481686288272867,0.38521834086749174,0.20096245462671916,0.10928869248971602,0.06316108880681406,0.03918750820086607,0.026170691875313776,0.01876170042625406
6.5,1.184266495951518,1.1853837944217998,0.21131044115454145,0.00031408836469254333,4.112837357215658,86.3695845015288,6.470860581279365,6.600707618263847,6.981262396040667,7.5753448205931315,8.288930321250614,8.936394715444637,9.235657547939317,8.88829564687347,7.757051440074295,6.022764998317356,4.131062637525785,2.523151250652726,1.4035947506793884,0.7352201494804911,0.37658336726001107,0.19545646465304153,0.10578684586796344,0.06087410809550757,0.0376267502514965,0.025048331321964303,0.017909759663718168
6.550000000000001,1.18391548139912,1.1857443779524774,0.210296728161822,0.0003304130974908469,4.113047928830845,86.37400650544775,6.47081407231895,6.601622487830654,6.985095752028065,7.584012155624837,8.303788569666233,8.957106134111939,9.25883567100799,8.90737800625025,7.76502509952421,6.0168024337658865,4.11472843167648,2.5034854041943295,1.3862905836571604,0.7225041270137226,0.3681460345956015,0.19010334496199274,0.10239824402530996,0.058670503610125053,0.0361284873112037,0.023974315101305023,0.017096647171517605
6.6000000000000005,1.1835565080067374,1.1860833883674284,0.20928469986370146,0.0003475567453421036,4.113392712062253,86.38124695330731,6.470874468832043,6.602646261505755,6.989045400735796,7.592811774859231,8.318805034756553,8.97800428876756,9.282211511713285,8.926631433013801,7.773116444758512,6.010927393707993,4.098512347868777,2.4840039924956874,1.3692162131111825,0.7100162052261665,0.3599016973264438,0.18489877496249335,0.09911917748335594,0.056547205615817935,0.03469019696040537,0.022946546766485658,0.016320582839960754
6.65,1.183198068113131,1.1864012903442598,0.2082848849221115,0.00036536647049114317,4.11386923135007,86.39125385835146,6.471040101258639,6.603777276758434,6.993109703035333,7.60174208665123,8.333978200788023,8.999087731280234,9.305783569225872,8.94605416432123,7.781323391247879,6.005137677257872,4.08241211263959,2.4647042222033813,1.3523679027126712,0.6977518893137115,0.35184571413000043,0.17983850577492275,0.0959460331524066,0.05450124413214438,0.03330945107921489,0.021963016209315324,0.015579865179365715
6.7,1.1828479543785781,1.186698702080971,0.20730768737876915,0.0003836545202936035,4.114473505337147,86.40394361208008,6.471306636597617,6.6050111589628795,6.997284166891846,7.610798432914924,8.34930324363233,9.020351514672498,9.329546815963349,8.965641148747661,7.789641096359228,5.999429047817029,4.066424145531346,2.445582575476368,1.335741582936742,0.6857065839044318,0.34397346718598704,0.17491836872672217,0.09287529702048036,0.05252974865610829,0.03198391412997787,0.021021797283835204,0.014872868668723633
6.75,1.1825132290960967,1.1869763786188947,0.20636328095572765,0.00040219789008283206,4.115200204646753,86.4192042975818,6.471667351863798,6.606341097955658,7.001561732707861,7.619973387277027,8.364772342697664,9.041787515261728,9.353493020769404,8.985384355781115,7.7980622368845705,5.993795461458305,4.050543728712349,2.4266349228806465,1.3193329186960037,0.6738756298304412,0.3362803802345111,0.17013428296739339,0.08990355628857195,0.0506299475694625,0.03071134127930143,0.020121045366057088,0.014198041099933296
6.799999999999999,1.1822002408472272,1.18723519487902,0.20546151376454702,0.00042073956913140184,4.116042812046844,86.43689905298373,6.472113411936749,6.607758129296798,7.005933064289999,7.629257060294547,8.380375001628417,9.06338476499014,9.377611082602034,9.005273094303108,7.806577292155529,5.98822929667312,4.034765174520758,2.4078566325554367,1.3031373732294484,0.6622543379727617,0.32876193465716735,0.16548226186444745,0.08702750079935233,0.048799167158174006,0.029489576322804426,0.019258994828924434,0.013553900903998281
6.85,1.181914671995374,1.1874761293573857,0.20461182294686608,0.00043899161936866943,4.116993776159028,86.45686929933957,6.472634136558277,6.609251404714911,7.010386829119584,7.638637394206697,8.396098358873196,9.085129773964193,9.401887354584472,9.025294321234755,7.815174816895728,5.982721573710472,4.019081983312123,2.3892426713534305,1.2871502661119425,0.6508380192279448,0.3214136831936164,0.1609584180346462,0.08424392370948122,0.047034830229692265,0.028316549410255656,0.01843395643353898,0.012939034460609162
6.8999999999999995,1.1816616043453947,1.1877002490786244,0.20382315838704557,0.00045664025561618194,4.1180446531411565,86.47893771596428,6.473217246862202,6.61080844193042,7.014909957571895,7.648100436030426,8.411927475979633,9.107006830306156,9.426305945395715,9.045432928233183,7.823841693733462,5.977262156195752,4.003486987060029,2.3707876955467624,1.2713668243064697,0.6396220101973447,0.31423126118451317,0.15655896700479804,0.0815497214279095,0.04533445435277009,0.027190274591332175,0.0176443146516716,0.01235209340183731
6.949999999999999,1.1814455942431055,1.1879086961432404,0.20310391442781395,0.0004733529816174532,4.119186233252858,86.50291089831002,6.473849086089088,6.612415348388921,7.019487875265265,7.657630582643868,8.427845596643817,9.128998269850014,9.450848990442049,9.065671999457429,7.832563359691689,5.971839931081026,3.98797247644092,2.3524861300668043,1.2557822259320581,0.6286016945802236,0.30721039541644174,0.1522802295854034,0.0789418928863459,0.0436956497671021,0.026108847214530207,0.016888524941790876,0.011791791925231951
7.0,1.1812707516943988,1.1881026760242828,0.20246186842272706,0.0004887876930419015,4.120408650900501,86.52858166891052,6.474514812045347,6.614057016392213,7.024104705817237,7.667210794809695,8.443834373087928,9.151084711945314,9.475496889009156,9.085993036948247,7.8413240039754974,5.966442965256229,3.9725303106570613,2.3343322361451833,1.240391636896417,0.6177725204835014,0.3003469107512178,0.14811863308839038,0.07641753822961263,0.04211611701991713,0.02507044121642677,0.016165111003135647,0.011256904132789342
7.05,1.1811408205134377,1.1882834476584863,0.20190412492821608,0.0005026034963993738,4.121701477789527,86.55573103358007,6.475198560646509,6.615717288925941,7.028743443186103,7.676822779126872,8.459874058528568,9.173245259941174,9.500228505920866,9.10637615234528,7.85010673622407,5.961058638537559,3.9571520101625666,2.316320167746308,1.2251902408070903,0.6071300139812791,0.29363673477179103,0.14407071153907358,0.07397385701987703,0.0405936443880836,0.0240733063381885,0.0154726620315256,0.01074626141133641
7.1,1.1810592581386246,1.1884523153168365,0.20143706434037867,0.0005144728250641642,4.123053799366444,86.58412978669531,6.475883580845616,6.617379096461663,7.0333860938060635,7.686447138006295,8.475943665692345,9.195457666185035,9.525021337504178,9.126800224855481,7.858893725396879,5.955673753491781,3.9418288329321527,2.298444017440952,1.2101732626949606,0.5966697893032793,0.28707590068998634,0.14013310503310608,0.07160814604573185,0.03912610514076719,0.023115765303124574,0.014809829998077022,0.010258749867844285
7.1499999999999995,1.181029314791924,1.1886106222129744,0.2010662947959183,0.0005240942772248579,4.124454274970814,86.6135397743871,6.476552341665568,6.619024565437437,7.0380137891748715,7.69606348825323,8.492021091864157,9.21769846193254,9.549851642227498,9.14724302591558,7.8676663099044655,5.9502746228728265,3.9265518351033726,2.28069785246161,1.1953359871138454,0.5863875560324577,0.2806605487528701,0.13630255837967825,0.06931779681919698,0.03771145469172138,0.0221962109847002,0.014175326968750679,0.009793307830737856
7.199999999999999,1.1810541123245992,1.18875974580248,0.20079660617007633,0.0005312054738767388,4.125891182157387,86.64371482530514,6.4771866121318515,6.620635099200996,7.04260686963955,7.7056505489362,8.508083211061539,9.239943052681522,9.574694536497764,9.167681311100834,7.876405079681014,5.944847135500387,3.9113119168409534,2.2630757416713467,1.1806737711579347,0.5762791236684375,0.2743869263649589,0.13257591915786404,0.06710029283374758,0.036347727683463456,0.021313103589697065,0.013567922479296295,0.00934892342579654
7.25,1.1811367235723944,1.1889010947340166,0.20063192500860083,0.0005355951555623989,4.1273524455637185,86.67440135683809,6.477767514766013,6.622191432061744,7.047144939982766,7.71518619907096,8.524105933767958,9.262165779275003,9.599524055933102,9.18809087967374,7.885089930758863,5.939376801299455,3.896099854185071,2.245571774110691,1.1661820528882783,0.566340403877249,0.2682513871189227,0.1289501352969069,0.06495320664603392,0.03503303503875907,0.0204649678766274,0.012986440976981763,0.008924632232952538
7.3,1.1812802534637044,1.1890361074306823,0.20057526921923596,0.0005371137188236813,4.1288256505270695,86.70533866106847,6.478275553015738,6.623673656808452,7.051606897108928,7.724647505322718,8.54006423430695,9.284339944746504,9.624313182052802,9.208446601817105,7.893700092610989,5.9338487759967045,3.880906317489853,2.2281800696839293,1.1518563555927954,0.5565674107055439,0.26225038890106306,0.12542225227494433,0.06287419683383197,0.03376556100841461,0.019650390425303487,0.012429759337635581,0.008519515028266771
7.35,1.1814879235684574,1.1891662523052506,0.2006287013153738,0.0005356814459950987,4.130298041408874,86.73625886958636,6.478690612587055,6.625061225631452,7.055970929688319,7.734010719454061,8.555932145422744,9.306437806331745,9.649033833771583,9.22872241308041,7.902214128098633,5.928247865652934,3.8657218768479504,2.210894782416018,1.137692288226678,0.546956258991784,0.25638049121105044,0.12198941001484737,0.060861004873259864,0.03254356023850562,0.018868016969703052,0.011896804464020588,0.008132695613614252
7.4,1.1817631622986253,1.189293029646674,0.20079327894352517,0.000531293806320405,4.131756504262353,86.76688658950941,6.478991936103178,6.6263329238361965,7.060214489033799,7.743251244613006,8.571682718942633,9.328430531333813,9.673656822339472,9.248891274877792,7.910609905291615,5.92255851079807,3.850536994631891,2.193710096555519,1.123685542292739,0.5375031611586548,0.250638351808578,0.11864883954067487,0.05891145196947555,0.03136535487486204,0.01811654980294513,0.01138655096938046,0.0077633387351223855
7.45,1.1821097036183446,1.189417975258648,0.2010690013292482,0.0005240233952554099,4.133187533065636,86.79693819437834,6.479158069820502,6.627466815026382,7.064314229732902,7.7523435687372615,8.587287950500425,9.350288114569507,9.698151767397322,9.268925098978114,7.918864539693793,5.916764749410636,3.835342004954966,2.17662021561411,1.109831885323135,0.5282044225197823,0.24502072277261694,0.11539785944364037,0.05702343586687868,0.030229331717839442,0.017394745260259477,0.010898018948123016,0.0074106480901487614
7.5,1.1825316979418579,1.1895426659865203,0.20145475013324443,0.0005140183169102815,4.134577178216928,86.82612074255547,6.479166780249121,6.628440155532176,7.068245917598498,7.761261162302828,8.602718665149228,9.371979253888965,9.722486970565859,9.288794632772523,7.926954304466042,5.910850157321167,3.820127079449422,2.1596193442128326,1.096127151012349,0.5190564351787709,0.23952444603145082,0.11223387219227718,0.05519492765716487,0.02913393943605423,0.016701411283240906,0.010430271833984888,0.007073864421526267
7.55,1.1830338399568578,1.1896687273395474,0.20194822300734216,0.0005014970799362466,4.135910975319602,86.85413048171164,6.478994937402091,6.629229274710434,7.071984301277671,7.769976336305374,8.61794435921629,9.393471178673636,9.746629241376931,9.308469300622603,7.934854505038836,5.904797763781861,3.804882178257261,2.14270166233977,1.0825672259224433,0.5100556705381046,0.2341464483930096,0.10915436030738515,0.053423968596275476,0.028077685843761628,0.01603540506636834,0.009982414344616903,0.006752263696909902
7.6,1.1836215195033943,1.1897978435060035,0.20254585786238266,0.000486740343828795,4.137173851431173,86.88065088005465,6.478618359964136,6.629809416276783,7.075502942293452,7.77846005464558,8.632932991857137,9.414729424175315,9.77054366828354,9.327916994686118,7.942539312969285,5.8985899388816305,3.789596984500356,2.1258612912996875,1.0691480325297236,0.501198670367353,0.2288837360743452,0.10615688240797362,0.05170866693416434,0.02705913524280163,0.015395630784669843,0.009553590510292927,0.006445155370297482
7.65,1.1843010034984887,1.1899317701751326,0.20324274548470456,0.0004700800940757905,4.138350004852144,86.90535010189502,6.478011615828283,6.630154533943461,7.078773996279524,7.786681692875267,8.64765071731753,9.43571754191703,9.794193324803574,9.34710380615304,7.949981551916587,5.89220824812485,3.774260819701566,2.109092250234172,1.0558655081990265,0.49248203630124915,0.22373338869515857,0.10323906911926409,0.050047194754124544,0.02607690582640314,0.014781037399453799,0.009142981783326804,0.006151880722130161
7.7,1.1850796594137418,1.1900723507312727,0.20403252763517798,0.00045188701738827603,4.139422753105871,86.92787781522328,6.477147769060128,6.630237032190273,7.0817679355521355,7.794608732381825,8.662061545723235,9.456396732932552,9.817538897355103,9.365993684613336,7.95715242603524,5.885633267732709,3.7588625366101898,2.092388401583649,1.0427155794463903,0.48390241754406926,0.2186925526613622,0.10039861881717564,0.0484377848108649,0.025129667138460647,0.014190616537112517,0.008749805223726296,0.005871811273769771
7.75,1.1859662342543253,1.1902215365840922,0.2049072770941649,0.0004325569753897677,4.140374341892756,86.94786117974787,6.4759980612198955,6.630027439790012,7.084453199733009,7.802206375308383,8.676126916026842,9.476725386090727,9.840538216739187,9.38454800905491,7.964021177706015,5.878844351925905,3.743390384563139,2.0757433832119414,1.0296941305666654,0.4754564964410098,0.21375843381832024,0.09763329316461941,0.04687872734818054,0.02421613757797867,0.013623400434028654,0.008373311755553598,0.005604347271555037
7.800000000000001,1.1869712077275263,1.1903814126622712,0.20585735522321968,0.0004124975284722278,4.141185705327611,86.96489981187983,6.474531510829696,6.629493999464772,7.086795756592062,7.80943706049496,8.68980515917921,9.496658497734142,9.863145669112994,9.402725048382402,7.970554657043989,5.871819340406699,3.727831840774844,2.0591505240655814,1.0167969653369062,0.46714097143110306,0.20892828919629705,0.09494091237206224,0.04536836686736865,0.02333508193395825,0.013078459938441783,0.008012784487320788,0.005348916235007542
7.8500000000000005,1.1881072448558625,1.1905542294507747,0.20687124142283153,0.00039211544323468844,4.141836164458848,86.97855945363581,6.472714409234832,6.628602151373511,7.088758549198865,7.816259854016354,8.703050822142925,9.516146940797142,9.885311454100497,9.420479281831932,7.976716779624186,5.864534190196657,3.7121733986358025,2.0426027391182418,1.0040197600273941,0.4589525367073582,0.20419941759814975,0.09231935008640271,0.04390509880576286,0.022485308930740775,0.012554902557592078,0.007667537088429243,0.005104971563030982
7.9,1.189389782433739,1.1907424434288232,0.2079353272717519,0.0003718060395358301,4.1423030465999435,86.98836397859881,6.47050968363715,6.627313880473794,7.090300797266369,7.8226296788327465,8.71581381329945,9.535136540667605,9.90698064660753,9.437760539497685,7.982467840763471,5.856962510509928,3.696400300990141,2.026092397849493,0.9913580053156299,0.45088785766127165,0.19956914868508685,0.0897665277758171,0.042487366069914004,0.021665668757288627,0.012051870535332241,0.0073369122120444065,0.004871991191050442
7.95,1.1908377965230768,1.1909487684156872,0.2090336659902583,0.0003519451189558076,4.142561201924612,86.99378524041686,6.467876087921016,6.625586887388497,7.0913771094096365,7.82849633574035,8.728038316097175,9.553566900209177,9.928092003812335,9.45451290934782,7.987763643668466,5.849074971897314,3.6804962021452923,2.009611158478451,0.9788069338428718,0.44294354085703663,0.19503483009164813,0.08728040843057863,0.04111365534870276,0.020875050545484945,0.011568538941402542,0.00702027995272638,0.004649476290879066
8.0,1.19247481619459,1.191176241224001,0.21014766497444626,0.0003328840961312223,4.142582385447439,86.99423009439623,6.464767167984161,6.623373528149511,7.091936347754009,7.833803250914357,8.739661398998507,9.571369895996243,9.948576438093662,9.470673338124675,7.992554383639254,5.840838550702101,3.664442736603151,1.993149757408336,0.9663614289912998,0.4351160968327899,0.1905938119338277,0.08485898933638496,0.039782493106221076,0.020112379751487813,0.011104113748316432,0.006717036324408593,0.00443695000355648
8.05,1.1943302742568696,1.191428306254554,0.21125570521460446,0.0003149488670299691,4.142334461021238,86.989023681446,6.461129929114119,6.620619448534148,7.091920165245647,7.838485862029949,8.750611223853232,9.58846773969776,9.968355048060234,9.486169827312454,7.996783209650607,5.832215555813542,3.648218964569014,1.976697739542318,0.9540159088704412,0.427401893415725,0.18624342784747083,0.08250029359110327,0.03849244112008911,0.019376615379390127,0.010657829864784809,0.006426601740653694,0.004233956193313013
8.1,1.1964413222639265,1.1917089253857462,0.21233266603309886,0.0002984429429970263,4.141780368023954,86.97738772850303,6.456903106345444,6.61726181142901,7.091261106750751,7.84246952257908,8.760804718796823,9.604770459466055,9.987336560086161,9.500919088915708,8.000384355634583,5.823162365191606,3.6318006532982223,1.960243109881062,0.9417641773092472,0.41979709639872403,0.18198097138352662,0.08020235991905142,0.03724209138442671,0.01866674696638245,0.010228949085084144,0.006148419474129916,0.0040400582079482845
8.149999999999999,1.1988552900632847,1.1920227219249129,0.2133493261775925,0.00028365552259208474,4.140876769076524,86.958412150607,6.452014901533473,6.613226977508831,7.08988012409535,7.845666758711181,8.770144531339112,9.620172601460576,10.005413977065926,9.514823474751589,8.003280693187458,5.813627772340149,3.615159337978243,1.9437718794921053,0.9295992306007841,0.4122975932621299,0.17780366615728266,0.07796323017590137,0.036030060132813124,0.01798179122107119,0.009816757900688563,0.005881954065381314,0.0038548376269428924
8.2,1.201633048179224,1.1923751708109727,0.21427160204655848,0.0002708755643746205,4.13957226560065,86.93101757761364,6.446379998399516,6.6084274456951455,7.087683297428304,7.847973648987264,8.778515006078763,9.63454887431363,10.022460152396478,9.527766920823748,8.005380500061065,5.80355080436768,3.598261084180413,1.9272674686347329,0.917513004461598,0.40489889399229195,0.17370862754799005,0.07578093371252552,0.0348549806475463,0.017320788168250747,0.009420565102255715,0.005626689641372166,0.003677892973054893
8.25,1.2048536486432493,1.192772852167386,0.21505956947525817,0.0002604137302704745,4.137805022995127,86.89390548289767,6.439895591922086,6.602757783058915,7.08455747283974,7.849265006151025,8.78577682974387,9.647748348867049,10.03832189470993,9.539609545245876,8.00657315682912,5.792857818235467,3.581064843003778,1.9107099151355869,0.9054960395700128,0.39759600072971296,0.16969281289307736,0.07365346744766235,0.03371549439549784,0.01668279659914462,0.009039699074231956,0.005382128090668088,0.0035088383552231302
8.299999999999999,1.2086208006306227,1.1932237924540021,0.21566619522188546,0.00025263559875803195,4.135499581970139,86.84549122137291,6.4324360600589685,6.596089162654339,7.080364406789363,7.849387907812598,8.791759838867565,9.659586665396658,10.052812045817493,9.550180388704545,8.006723365285112,5.781458602024992,3.563520245257981,1.8940748148498816,0.8935370352289785,0.3903832346289827,0.16575295589059116,0.07157877003965926,0.03261023984898533,0.01606688854774388,0.008673504647005571,0.005147787022387029,0.003347301999077048
8.35,1.2130720236379715,1.1937379280742306,0.21603567521663436,0.0002480124022457832,4.13256253633134,86.78381326295815,6.423845746013433,6.588261963883115,7.074932831896768,7.84815292797881,8.796253267995235,9.66983546429596,10.065698733661607,9.559267565793666,8.005663306692485,5.769241090298951,3.5455646149413123,1.8773318896677837,0.881622247686992,0.3832540033689638,0.1618854791075789,0.06955468786900794,0.031537838081374996,0.015472142397924707,0.00832133931621887,0.004923197406759164,0.0031929246041983673
8.4,1.2183917888759312,1.1943277423942598,0.2161012342541042,0.00024720096115382904,4.1288766123177725,86.70640885867321,6.413929078439807,6.5790756429577835,7.06804759332956,7.845322127421435,8.798992388461638,9.67820789984513,10.076690638968698,9.566604762545687,8.003181893179905,5.75606412482514,3.527118882450451,1.860443031121241,0.8697346699810763,0.3762004852733573,0.15808637574261666,0.06757892951477348,0.03049687381920149,0.014897634049711119,0.007982568554566397,0.004707900750402673,0.0030453574410208573
