epoch,total_loss,opt_gap,singular_component,nonsingular_component,raw_singular_mse,raw_nonsingular_loss,smooth,objective,u_min,u_max,u_mean,final_mean_N,psi_mean_abs,q_mean,lr
514,0.07826539324474249,0.0782650853462252,0.011430979532470043,0.06683410581375517,0.32727937199928536,0.0674290133775676,0.003078985172893553,385.05707732115087,1.068771486024483,2.646948839613909,1.3765685945709305,1.201532591727113,0.28230049065733104,0.07183159484190664,0.0005
515,0.07901186196122204,0.07901155294297388,0.010199528847350927,0.06881202409562295,0.32643339369222,0.0708274914078039,0.0030901824815353306,385.0619596483459,1.0637685919414577,2.647609421500987,1.3711938344071988,1.2153302358463272,0.25453457084438225,0.35971307332806546,0.0005
516,0.07664219219675006,0.07664188340050666,0.00827409173847379,0.06836779166203287,0.32620545084698094,0.07032753031838886,0.0030879624339699326,385.06312455156234,1.0640946047945459,2.647953913049074,1.3712535086944289,1.2165340843076,0.25398347431629253,0.3778858472582847,0.0005
517,0.07616267763542597,0.07616237027679248,0.012639721514503958,0.06352264876228852,0.3265293127781696,0.06423068368091875,0.0030735863348734017,385.06074809541536,1.0692316379037137,2.648043168938365,1.376197282128392,1.2064560924260004,0.28006094291710865,0.09376227354103953,0.0005
518,0.07400009145312453,0.0739997840326894,0.013169973522288266,0.060829810510401164,0.32642472943096,0.06164108851168668,0.003074204351173819,385.06123607398763,1.06903897930681,2.6484329297025724,1.3757932835189464,1.2088374584253168,0.2719734838261084,0.14813410680422884,0.0005
519,0.08493263513400494,0.08493232633959204,0.001422976467837885,0.08350934987175415,0.32590972157949427,0.08543391375606199,0.0030879441289589737,385.0660592404785,1.0640155969575298,2.649083951834006,1.3705722926134432,1.2223466036786712,0.2840939428084836,0.25749772884857164,0.0005
520,0.0746251297668062,0.0746248200769841,0.004427463331373949,0.07019735674561015,0.32662710232274134,0.07219229685558429,0.0030968982210660464,385.0594636738132,1.0639367060841427,2.6495842796960747,1.3712403556048367,1.2188426623208553,0.26064990296699503,0.3547209304028999,0.0005
521,0.08058874856125055,0.08058843894364492,0.0122571340062299,0.06833130493741503,0.32805059698165695,0.06880178560972873,0.003096176056290962,385.04917202630315,1.0685414498048744,2.649849318108331,1.376938178697461,1.2026225859682487,0.2911900436825074,0.05036164466681725,0.0005
522,0.07987702762459357,0.07987671717770653,0.012010916529316695,0.06786580064838983,0.3285232590392889,0.06835808197062411,0.003104468870489269,385.04542858791075,1.068014232284753,2.6503128138412704,1.376924265194838,1.2015943086947645,0.2884810238660389,0.05464752967383655,0.0005
523,0.07222170615104166,0.07222139404254807,0.011074740114503179,0.06114665392804488,0.3281468606471645,0.06322886022377926,0.00312108493597131,385.0468694610808,1.0628651551813513,2.6509833903262456,1.3717670452162483,1.214144569360058,0.24295080503863253,0.41007158926183196,0.0005
524,0.06937549465763365,0.06937518221910409,0.01157706873019556,0.057798113488908516,0.32840209170323736,0.05985438244847087,0.0031243852955818658,385.0447835872205,1.0630468175180077,2.6513752376321054,1.3720980610826565,1.2136612924419168,0.23619270674076215,0.44715948149273155,0.0005
525,0.08344579896761498,0.08344548746775592,0.012803540391272348,0.07064194707648357,0.3291815920263259,0.07102301373497329,0.003114998590641202,385.0409634428142,1.0680587924106193,2.651521533250667,1.3773393515689125,1.2017604349009767,0.296996455526106,0.040026196358977154,0.0005
526,0.07840345641441372,0.0784031449329602,0.012985732218380062,0.06541741271458014,0.32898632128911837,0.0659508811685816,0.0031148145351493424,385.04175365987084,1.0678729628192645,2.6519106826866015,1.3768729107326554,1.2044579943623055,0.2874619070498325,0.05925177036713362,0.0005
527,0.07318845147647944,0.07318813908683755,0.0030361327285570124,0.07015200635828053,0.3279935753108356,0.07224296601897945,0.0031238964188661468,385.04825284433554,1.0629418731558746,2.6525060089147963,1.3713291288551201,1.2197942761107083,0.2644181450222015,0.32528863452259427,0.0005
528,0.06988240596776749,0.06988209340967269,0.0037328936126373685,0.0661491997970353,0.32803692847183713,0.0682021897731576,0.0031255809479644463,385.0469655036825,1.0630669321180464,2.6529085445078593,1.3715794769300322,1.2191101910766118,0.2566744910894478,0.36722483962464225,0.0005
529,0.07987976897720395,0.0798794570081565,0.013003627925659816,0.06687582908249667,0.32895064494852283,0.06733558633128225,0.0031196904743789463,385.0400225633705,1.0677924841986413,2.653139919633019,1.3770036066101288,1.2044523181000535,0.2923273290486175,0.049176499388853025,0.0005
530,0.07728298085811328,0.07728266848047977,0.012608269607749998,0.06467439887272976,0.3289680583448629,0.06520798406024114,0.0031237763350696317,385.03842635690245,1.067274928889723,2.653596933090762,1.3767608913227554,1.2041419071693997,0.28641981508202685,0.05994760911194197,0.0005
531,0.07105111122282005,0.07105079755986612,0.005804530578260208,0.0652462669816059,0.32817284633216764,0.06729087660837842,0.003136629539233925,385.0425571416119,1.0620783670761584,2.6542416824471298,1.3713845773327566,1.217205332440493,0.2532803676555984,0.3748392273576733,0.0005
532,0.06886425389643147,0.06886394022711582,0.005896799839963974,0.06296714038715184,0.32804577415462605,0.06498276895064083,0.003136693156441263,385.0424822625281,1.0622392602130046,2.6546240502099208,1.371537085301811,1.2170979641109776,0.2485878096524076,0.40677308005293344,0.0005
533,0.0775030502922876,0.07750273775000288,0.012839836101420622,0.06466290164858227,0.3285504478676619,0.0651873438678551,0.003125422847210671,385.03885851245144,1.0672436064522541,2.654786489841126,1.3766807882757677,1.2051666752479242,0.28827467945408536,0.05785003235354495,0.0005
534,0.07502012910384839,0.07501981615135904,0.012736106927366023,0.06228370922399301,0.3285881714088146,0.06290558417486354,0.003129524893532959,385.0375681541697,1.066821968551472,2.655234124739831,1.3764239992020335,1.2055107852953655,0.28225326767671954,0.07322847292365463,0.0005
535,0.07229977844514508,0.07229946413324229,0.0030608350617138728,0.0692386290715284,0.32788350493432566,0.07134174823358957,0.0031431190280110074,385.04222427197334,1.0616949482362092,2.6558580776336465,1.3710592748583315,1.2191002398199764,0.2632966693672927,0.33181035734341335,0.0005
536,0.06789533013427942,0.06789501527152801,0.005249145276472603,0.0626458699950554,0.32820424445520713,0.06467686458456272,0.003148627514095154,385.03887150145493,1.0617501213282328,2.6562936317443957,1.371483110000099,1.2172782884592424,0.24889542746049595,0.40791440039641724,0.0005
537,0.07880967811880552,0.07880936383785642,0.012491022140761423,0.066318341697095,0.3291612303074384,0.0667552210541903,0.0031428094910437698,385.03245139276544,1.0666709032203205,2.656501890153837,1.3769128603580905,1.2036272575184146,0.29233513685364465,0.04832784651234175,0.0005
538,0.07561793619887952,0.07561762161178387,0.012907818053970576,0.0627098035578133,0.329144859891951,0.06328095217153491,0.0031458709565770895,385.0321462792255,1.066408710303926,2.6568920590054455,1.376568545619927,1.2053142985132113,0.2847076795327007,0.06501260199154976,0.0005
539,0.07218390048919397,0.0721835847428618,0.0019010012208953858,0.0702825835219664,0.32829095392902413,0.0724126857865083,0.003157463321828805,385.0384938982002,1.06143453714583,2.6574471630346563,1.3710566858752724,1.2205017228184312,0.2676395405417254,0.3127504798960515,0.0005
540,0.06652826703318628,0.06652795062276826,0.0034540455447185582,0.06307390507804969,0.32868811303541223,0.06517806860244847,0.003164104180216154,385.0347518528524,1.061492642007518,2.657864149390796,1.3715081910441953,1.2186068663352687,0.25295364155244016,0.3884215221898906,0.0005
541,0.08062335459183029,0.08062303829084276,0.012924257403680257,0.06769878088716251,0.3299753886760897,0.06807842927849356,0.0031630098752721283,385.025885530316,1.0662322843128829,2.658099236593803,1.3771687897464562,1.2029304673576782,0.296189417916074,0.04173814419049733,0.0005
542,0.07809765507936377,0.07809733815586316,0.012775308409875365,0.06532202974598779,0.330142637499084,0.06576828671733272,0.0031692350060470087,385.0240297031671,1.065801592648114,2.6585040982505976,1.3769630901416403,1.203090480195484,0.2905930646696142,0.05017944312338584,0.0005
543,0.06674847883809919,0.0667481606141874,0.004408213919856074,0.06233994669433133,0.3293201247000786,0.06446093347129851,0.0031822391179135174,385.0289520889392,1.0607285043463532,2.659072381754693,1.3714769144983001,1.2175585336718038,0.2515058107285232,0.38512887038450955,0.0005
544,0.06448526254864112,0.06448494414549703,0.004092430659205442,0.06039251348629159,0.3293077225657811,0.06249085127673866,0.003184031440894884,385.0287395418768,1.060977996488616,2.659409532730545,1.3716626237792597,1.2178362521589559,0.2479808604759277,0.41156070584100424,0.0005
545,0.07892091883294576,0.07892060115258101,0.013412351613047203,0.06550824953953382,0.33010714559057447,0.06592929994690395,0.0031768036474877554,385.0236423248325,1.06597811354321,2.659563545057223,1.3770111555734015,1.2048405494384882,0.2939292177589158,0.04510320170767789,0.0005
546,0.0763769657861391,0.07637664754780453,0.01325592501308461,0.06312072253471993,0.33018478467926743,0.06362165020382253,0.003182383345759501,385.0221460396289,1.065553630496538,2.659980451914124,1.3767761811450332,1.2050039093609122,0.2880947460850074,0.05501609611833975,0.0005
547,0.0675333227868313,0.06753300327853468,0.002479765921332405,0.06505323735720227,0.3292984457017308,0.0672496343540952,0.003195082966325113,385.0276525141751,1.0604438086013097,2.6605638389932187,1.371274089910687,1.2192639351500205,0.2594690889014143,0.348100334433922,0.0005
548,0.06334880189691497,0.06334848178773714,0.004576628221081408,0.058771853566655735,0.3295608425627539,0.0608507748152353,0.0032010917783388227,385.02446632223706,1.0604683497607592,2.6609728723272363,1.3716844329115228,1.2171739094722624,0.24446678562902097,0.4319629469762781,0.0005
549,0.08017116624588977,0.08017084663069242,0.012906961486974016,0.06726388514371841,0.3305179580104206,0.06762445331893618,0.003196151973513978,385.0181420519573,1.0653687553144513,2.6611596926408887,1.3771735828859624,1.2028747093453327,0.29721653246758345,0.04031957415895038,0.0005
550,0.07610222250327758,0.07610190260728329,0.012861126355642936,0.06324077625164036,0.330382977033432,0.06371237456880684,0.0031989599428662724,385.01827868333504,1.0650808655628876,2.6615336813962664,1.376785379210635,1.2044228356272282,0.2890096816720632,0.052562216286427585,0.0005
551,0.06578470301287641,0.06578438171558232,0.00291680441042762,0.0628675773051547,0.3295845684266546,0.06506571230367669,0.003212972940952269,385.0231574762247,1.059953965319175,2.6621232617055974,1.3713184835235823,1.218481528037739,0.2553330582738765,0.36972948179761095,0.0005
552,0.06218522665377694,0.06218490476163692,0.004700982416120684,0.05748392234551625,0.3298533298742217,0.05955347276091975,0.0032189214001933785,385.02028611613486,1.0600363658276681,2.6625166949756944,1.3717145845047942,1.2168382218805391,0.24211981246305542,0.4466386335898107,0.0005
553,0.07988994975379582,0.07988962841155375,0.012976239406634156,0.06691338900491961,0.3307975708106677,0.06726138320889762,0.0032134224207118834,385.01450142401154,1.0650351814105032,2.6626828834803082,1.377179670408961,1.2032249318638033,0.29795574305345535,0.038927520066584384,0.0005
554,0.07578957381499025,0.07578925222864549,0.013202346643104823,0.06258690558554067,0.3306519474922409,0.06306811171359201,0.003215863447675651,385.0150150221168,1.0648176150583164,2.663045921061308,1.3767649442656906,1.2053194800249585,0.28938732183840393,0.051703787504426925,0.0005
555,0.06789768931101588,0.06789736658648218,0.0014397308469629166,0.06645763573951928,0.3296629844248828,0.06866410322083527,0.003227245337000857,385.02196540664784,1.0598167933396792,2.6635955463986716,1.371150151733872,1.22079426662372,0.26506470154398637,0.32528424176765386,0.0005
556,0.061512959143040474,0.06151263559866585,0.003107743365483039,0.0584048922331828,0.33008557832705,0.06056255698561218,0.0032354437462716393,385.0175764616523,1.0597895082826705,2.6640096061922325,1.37164630045692,1.2181276055429924,0.24710421016115702,0.4223972568522338,0.0005
557,0.08241778366432552,0.08241746003138335,0.013028366376525236,0.06938909365485811,0.3314748397988435,0.06969179380772654,0.003236329421696519,385.00812993989643,1.0644710071172943,2.664225545527596,1.3774338737781777,1.2013813464613063,0.30223084459473815,0.034882355486898435,0.0005
558,0.0807514153021805,0.08075109079460256,0.012545424498606378,0.06820566629599617,0.33174753356788034,0.06854687715494061,0.0032450757792780944,385.0053486444961,1.0639363733634624,2.6646341780225327,1.377314356200639,1.2005129327449469,0.2979918153395354,0.03974607517242098,0.0005
559,0.06166626632829374,0.06166594022118612,0.007808119473435509,0.05385782074775062,0.3310348204252703,0.05588546029645924,0.0032610710761337945,385.0083930270666,1.058730103015137,2.665239433305631,1.3718706429581669,1.214089781195201,0.23454836449098002,0.477014820269074,0.0005
560,0.059627171597538366,0.0596268457050165,0.004135595695844639,0.055491250009171864,0.33073120013984364,0.05758950110683573,0.003258925218613623,385.01126287715533,1.0592699933641168,2.665525917097119,1.3718207012013406,1.2169234487702068,0.2405083773452887,0.4564660762891487,0.0005
561,0.07775306095278939,0.0777527362324627,0.013930904699165374,0.06382183153329732,0.3312514653741852,0.06424481843843587,0.003247203266781353,385.0092901313302,1.0646303308503826,2.6656181623056514,1.3769682679942012,1.2065990323464313,0.295439282385139,0.04453390583879678,0.0005
562,0.07169270857975812,0.07169238405998397,0.01220556500408375,0.05948681905590023,0.33077836581237235,0.06019007208601049,0.0032451977414817207,385.01257293378586,1.0645960391997646,2.6659557420859223,1.376321961231626,1.210680247333285,0.2841088479929101,0.09637375518610795,0.0005
563,0.09067229623579583,0.09067197128747907,0.00084188520008583,0.08983008608739326,0.32923451097801276,0.09162009966867074,0.0032494831674849136,385.0257956997035,1.0597694158606152,2.666437132241849,1.3703448822960012,1.2288257500777993,0.3034555530637198,0.24780826243533494,0.0005
564,0.08081218373114893,0.0808118582503861,0.0008650248129653985,0.0799468334374207,0.3293707844439902,0.08179040637899411,0.0032548076282745753,385.0227828739992,1.0597013708907905,2.666856793509467,1.370673997393234,1.2267278134469566,0.2895810381843565,0.2855507185021596,0.0005
565,0.07509417270567467,0.07509384656906166,0.013160998949003258,0.06193284762005841,0.33105596179127866,0.062393182187170444,0.0032613661301171054,385.00698890200675,1.0639110322670642,2.6671890140257424,1.3767049975958758,1.2063618365983075,0.29158646946582084,0.0487724222710155,0.0005
566,0.07613254003574477,0.07613221236077106,0.012364189186053486,0.06376802317471757,0.3317220689649221,0.0641855491034164,0.0032767497370887982,385.0003495265275,1.0628542073069958,2.6676716941935297,1.3768723815329384,1.2017380441387713,0.2912451747456508,0.04873895735442653,0.0005
567,0.06314552345718502,0.06314519353106089,0.009387372666492434,0.05375782086456846,0.3314202677929813,0.05574603073090785,0.003299261241256373,385.0002221071063,1.0571868773646416,2.668341668762859,1.3716804321841232,1.2121582471105499,0.234192429557805,0.4691290859952633,0.0005
568,0.06069162103238602,0.06069129071160615,0.009143174508765365,0.05154811620284079,0.331590736150769,0.053429321298111544,0.0033032077986845897,384.99909089544735,1.05743405860531,2.668675374240755,1.3719164725892257,1.212368980454015,0.22939349479204793,0.5054993342513966,0.0005
569,0.07624851230685777,0.07624818337539137,0.013185512009342303,0.06306267136604907,0.33211781740822116,0.06344480845271049,0.0032893146640367607,384.9984392788756,1.0630742063803855,2.6687079469659984,1.3769744859601125,1.2040872688585837,0.2937531211355421,0.04173986210045705,0.0005
570,0.07012612164130774,0.07012579285965674,0.012524072068019216,0.057601720791637535,0.3318238468507187,0.05830286152969503,0.003287816509951526,385.00175268092005,1.0632412151232404,2.669019345039522,1.3763149910727135,1.2095584379730033,0.2815560184897609,0.0877385272544055,0.0005
571,0.09388692748210957,0.09388659829302189,0.0008534615039428086,0.09303313678907908,0.330379422528983,0.09478600892951998,0.003291890876835349,385.01607938772673,1.0586168646141783,2.6694835616982346,1.3702616688518092,1.2294425304794125,0.3090380016175935,0.22497271428283674,0.0005
572,0.08889088533519128,0.08889055570240427,0.0009134898713256644,0.0879770658310786,0.3305519311887782,0.0898128426830517,0.003296327870161492,385.0144027042405,1.0587405415562094,2.66984508725847,1.370515560311765,1.2289486472546725,0.3024899991311185,0.2500825400365978,0.0005
573,0.07131825511939799,0.0713179249391696,0.012699297578986227,0.05861862736018336,0.33222653966475696,0.05927162694569874,0.003301802283958876,384.99862877308874,1.0631002828949778,2.670111361379267,1.376481125634422,1.2097580794570184,0.2851642201169817,0.08148417346198344,0.0005
574,0.06987765328148919,0.0698773221042293,0.01322037073391528,0.056656951370314006,0.332497118235385,0.05730044120428628,0.00331177259887108,384.99449970156826,1.0622111355844244,2.670550587234302,1.3763678762646308,1.2073024133148436,0.28005154638818014,0.07237005776466528,0.0005
575,0.06641372038281072,0.06641338751176609,0.0014951384079605686,0.06491824910380552,0.3317466718563286,0.06729914870459419,0.0033287104463071726,384.99843392125536,1.0565759945761344,2.671209227036748,1.370898668328497,1.2192204613358677,0.2662224159413872,0.28915805264068833,0.0005
576,0.06095832622333529,0.06095799231804417,0.00619261004221875,0.05476538227582541,0.33221392249114906,0.056989292379032684,0.003339052911189089,384.99223344698754,1.0561056584393942,2.6716408974680528,1.371467596283829,1.2141778328903827,0.2406893576701491,0.43202155561448835,0.0005
577,0.07625041676701105,0.07625008347384665,0.011839093656537137,0.06441098981730951,0.333101307141314,0.06481390118102485,0.0033329316440205083,384.985883118613,1.0608858377760633,2.6717529771257604,1.3769750245974606,1.1992925855861392,0.2909242389293406,0.04977639217126149,0.0005
578,0.07091320640762733,0.0709128729543849,0.012179617167872685,0.05873325578651222,0.33286875087964274,0.059273116563734754,0.003334532424212341,384.9867022650218,1.0605606413907105,2.6720949471386053,1.3764709955394085,1.2015094546618343,0.28060423408235474,0.06800464374201383,0.0005
579,0.06826941497026849,0.06826908049000242,0.0015670364315201336,0.06670204405848229,0.3317674647737913,0.069097662655005,0.003344802660684394,384.99547584510475,1.0555715576490807,2.6726371044226145,1.3706395562636273,1.2185564991586002,0.2694511734383779,0.2640213516727722,0.0005
580,0.06534416165665628,0.06534382687975737,0.0015017538264127945,0.06384207305334458,0.3318469939622703,0.06627476541814109,0.0033477689890556096,384.99490464007704,1.0557788905308085,2.6729282018800555,1.3708400651075328,1.2188368290079392,0.26477810946342334,0.29718833445515785,0.0005
581,0.07055480741732427,0.0705544728908075,0.012518418974973612,0.05803605391583389,0.3330652720062134,0.05854269986615997,0.0033452651676223223,384.98560764956034,1.0606130264405702,2.6730054023991663,1.3765221622044204,1.2035052239520037,0.2828460187032179,0.057316708810676964,0.0005
582,0.06855999558398854,0.06855966022209808,0.012510613050465568,0.05604904717163251,0.3333713947111158,0.05663564061054543,0.003353618904465969,384.98321645588345,1.0601178491348748,2.6733405259495022,1.3763511741823005,1.2035433987593547,0.277464634351023,0.06931616633321935,0.0005
583,0.0645202212835873,0.06451988405100169,0.0024077916269081186,0.06211209242409358,0.3329018920228319,0.06451414473550032,0.0033723258560849033,384.9870643014006,1.0548094516039224,2.6739312107972295,1.3709344315255783,1.2172380950721056,0.2607562317930086,0.3031728114698564,0.0005
584,0.05954125502342302,0.05954091695715367,0.004407830034033723,0.05513308692311996,0.33339267046984256,0.05748464482668089,0.003380662693554592,384.9830210367325,1.0548153014925346,2.6742495418097407,1.3714162364819438,1.215286146041554,0.24501414840190103,0.39696220919662567,0.0005
585,0.07431189132857031,0.07431155378810665,0.013192964234915878,0.061118589553190765,0.33446162983158717,0.06151686378503126,0.003375404636630715,384.9763228005269,1.0598263216725998,2.6742839588840486,1.377005602416764,1.2013209708380892,0.28921385198897753,0.04432003476969148,0.0005
586,0.06981207526766456,0.06981173741677806,0.013097775483196746,0.05671396193358131,0.33438576945383985,0.057240709984153676,0.003378508864973757,384.9766199868444,1.0595570559432494,2.6745996333927042,1.376601586218049,1.2034330826084623,0.28055008174027984,0.058224678345525915,0.0005
587,0.06556464978208898,0.06556431067500168,0.00132376935391691,0.06424054132108477,0.33342137848965525,0.06661366227691261,0.0033910708730384154,384.9838900407205,1.0544303960999049,2.675173396447734,1.3709019240574654,1.2191519578454897,0.2673786262625408,0.27291766269079515,0.0005
588,0.059645738778209056,0.05964539904987045,0.002396953578396638,0.057248445471473806,0.3336845726212835,0.059696622798591725,0.0033972833860423757,384.98085737332207,1.0543871070293451,2.6754939410493344,1.3712929756909664,1.2172476202180356,0.2530160200026397,0.35581264389936623,0.0005
589,0.07461717228741457,0.07461683276889007,0.013089327770707105,0.06152750499818297,0.33488731256287885,0.06190662674268515,0.003395185245015741,384.9718902122311,1.0590652894030268,2.675557553781486,1.3770522628186823,1.2007751305072165,0.29032025124315913,0.042302340562387845,0.0005
590,0.07210832951929134,0.07210798934588397,0.012648034126098143,0.05945995521978582,0.33496918378346396,0.0599129225738958,0.0034017340737252295,384.9702324926266,1.058473026637205,2.6758972859518257,1.3768181345953316,1.200481653776195,0.28447297781528724,0.05172212172507992,0.0005
591,0.06073604570827648,0.06073570403376875,0.004583788730181592,0.056151915303587166,0.33410326426736103,0.05853973024276376,0.0034167450773081986,384.9753362589382,1.0531456578860738,2.676495443372724,1.371210009578649,1.2147336673662152,0.24776098339883376,0.36915612794630703,0.0005
592,0.05846651516805164,0.05846617346648955,0.0037778774428323856,0.05468829602365717,0.3339404348730338,0.057061799740356155,0.0034170156208827357,384.97618176994615,1.053388751449177,2.676773225548408,1.3713217376201152,1.215442776409503,0.24561045463159617,0.39636273190798693,0.0005
593,0.07080317962770305,0.07080283904873548,0.012820748927023872,0.05798209012171162,0.3345441200370555,0.058429736384707526,0.003405789675724858,384.97224645481765,1.0585796776803704,2.6767874695723357,1.3766678311676457,1.2032246685492192,0.2854983048316024,0.04861751109592909,0.0005
594,0.0662381893424523,0.06623784878385289,0.012719606497619957,0.05351824228623294,0.33421543232849765,0.054191196356571006,0.0034055859942372473,384.9742246633188,1.0583887519050386,2.677095770043691,1.3761337089664547,1.2062097899797486,0.2755662664037549,0.07592769582486282,0.0005
595,0.07712629056833675,0.0771259491463442,0.0005747974292179664,0.07655115171712625,0.332988638535295,0.07851082854126833,0.0034142199255055993,384.984952761757,1.0533817883804493,2.677630003677295,1.3702660803520803,1.2233850673713045,0.2895527064517421,0.21564994171276466,0.0005
596,0.06787171860540651,0.06787137657825067,0.000726457153039894,0.06714491942521077,0.33324951407624387,0.06937156698883432,0.0034202715584655524,384.9816413870242,1.0533099972638436,2.6779526149921713,1.3706628775949836,1.2213271777740753,0.2741841796583548,0.27115256226808354,0.0005
597,0.0713610493923193,0.07136070698566863,0.012617988917116494,0.058742718068552136,0.334866669069718,0.059162781759498496,0.0034240665066567733,384.9678821912199,1.0576880463654754,2.6780572013374524,1.3767103099645719,1.2020296302173425,0.2868517029286024,0.04661043492760258,0.0005
598,0.07115875603047321,0.0711584125080698,0.012126590542424282,0.05903182196564553,0.335304415402002,0.05948868558129284,0.0034352240341084463,384.96385602424,1.056888658798555,2.6783897825983876,1.3766887085982333,1.1999423211258329,0.2840169810321119,0.05295861780843229,0.0005
599,0.05975022785279255,0.05974988233413678,0.0066067956331663505,0.053143086700970434,0.3348451110355822,0.05553194162702708,0.003455186557708459,384.96626311662305,1.0513984023670364,2.678980438435659,1.3712868557182334,1.2127412829986775,0.24152624859009442,0.4021605460677252,0.0005
600,0.05663214396834375,0.05663179825586226,0.005518218872793929,0.05111357938306833,0.33492573620436866,0.053408292123710406,0.003457124814864649,384.9660999758681,1.0517218564465483,2.6792363970161395,1.371485652433129,1.213620269114874,0.23753158445451356,0.44151887507082904,0.0005
601,0.07096415038602907,0.07096380603868002,0.0132538745415015,0.05770993149717852,0.3355294786727904,0.05813474896619704,0.003443473490547708,384.9637421579811,1.057236827029848,2.6792090478032824,1.376750765475842,1.2034518519545163,0.2868135326352261,0.045665368462760425,0.0005
602,0.06569632520073491,0.06569598098199048,0.012700112346660698,0.05299586863532977,0.3352460142013616,0.053696432512601505,0.0034421874444257004,384.96635411661293,1.0572391843488183,2.679498840483992,1.3761792247659637,1.2076254917328955,0.2760667717316801,0.08496826367933744,0.0005
603,0.090349649809428,0.0903493053758238,0.0006249189814221369,0.08972438639440167,0.33364017781110233,0.09146221682173898,0.0034443360421421865,384.9818454232629,1.052560372969888,2.6799714811472914,1.3700153745970938,1.2278414494497754,0.3077938258551052,0.21222584667959293,0.0005
604,0.08624871783813144,0.08624837322667789,0.0006689351308880012,0.0855794380957899,0.3336289172836002,0.0874127957379116,0.003446114535468917,384.9813858419258,1.052673510002771,2.680251088282234,1.370207978221747,1.2276433630091566,0.3021955643207465,0.24056531555113694,0.0005
605,0.06523255353366181,0.06523220869192879,0.011689292778115605,0.053542915913813174,0.3351137388707597,0.05424208114995173,0.003448417330200267,384.9664095717104,1.057061620938355,2.680372357262974,1.37616102806265,1.208698363415409,0.27832213849435317,0.08934836108085464,0.0005
606,0.06356321496065355,0.06356286941574762,0.012182220917282067,0.05138064849846554,0.33520881379404577,0.05213831274272372,0.0034554490592943765,384.96387750914363,1.0562299182215316,2.6807161370691968,1.3759408134249096,1.207361477615266,0.272088138629146,0.09218526394230514,0.0005
607,0.0708333007685786,0.07083295373424756,0.0005648530376377692,0.07026810069660978,0.33433201414363967,0.07250031775676212,0.0034703433105139525,384.97030987647594,1.0506338923246372,2.681307674703449,1.3703156939089312,1.2207742524080178,0.2818532906533451,0.21095579950588622,0.0005
608,0.059520382658522594,0.059520034589845464,0.00256017885450376,0.0569598557353417,0.33485033330773145,0.05948846203077025,0.0034806867713293365,384.9637587299626,1.0501267237772756,2.681656426355928,1.3709096007856818,1.2158360875468384,0.254230449273556,0.3405449985326812,0.0005
609,0.07298504591590818,0.07298469786373081,0.011226506576017786,0.061758191287713024,0.33624556821946244,0.0621701883859169,0.0034805217737569004,384.95283314081115,1.054597484910001,2.681699320309315,1.3768374415139213,1.1976072992144087,0.28752118456428477,0.05223447404873376,0.0005
610,0.07188616897866748,0.07188582004936166,0.010971942283923187,0.060913877765438475,0.33657159941764925,0.06139526051177115,0.003489293058182786,384.95001960273896,1.0539349350660459,2.6819999894179394,1.3767076797952997,1.196751779150538,0.28294600672301756,0.06422692566119516,0.0005
611,0.0609747641049903,0.06097441367208542,0.0061699926018395565,0.054804421070245864,0.33582210717483496,0.057319613128923384,0.003504329048809477,384.95540557989835,1.0487740315058498,2.6825457289307097,1.3710364455351,1.2124569554531903,0.24756421429758318,0.35615868313146,0.0005
612,0.05797050522721907,0.05797015502540507,0.0026197503220744232,0.05535040470333064,0.33569155352896723,0.0578609505757219,0.0035020181399742435,384.95791791355987,1.0494309317981174,2.6827417289403366,1.371052924284726,1.2157137601687051,0.25141522001162325,0.3518351892964943,0.0005
613,0.06713770771192894,0.06713735868360157,0.013121955942625718,0.054015402740975854,0.33648133664667684,0.05454900751691328,0.003490283273608802,384.9536798582338,1.0549338515959632,2.682677501582458,1.3764589145600366,1.2046380306230746,0.2801487049652923,0.057080050747105426,0.0005
614,0.06128221326467519,0.061281864401412194,0.011161469348349336,0.05012039505306286,0.3362084360647044,0.050953551777291176,0.0034886326299247796,384.9566448562409,1.0550002544221835,2.6829262208992852,1.3758865193118672,1.2090374596151208,0.2696106756862588,0.11897771297575169,0.0005
615,0.09645946112922602,0.0964591119642665,0.0005461374210212754,0.09591297454324522,0.3346553571535111,0.09750635920359749,0.003491649595141241,384.9724563660672,1.050279004187782,2.6833913693806952,1.3697443880915203,1.2289226320929167,0.31705576192741086,0.18385042250091335,0.0005
616,0.09074797623139486,0.09074762685100636,0.0005881064657297436,0.09015952038527662,0.3346681089488526,0.09189980848567877,0.0034938038849116866,384.9716199656,1.0503615554452235,2.683651545660938,1.3699618850777233,1.2284098610366836,0.309803525868009,0.2094936297721262,0.0005
617,0.061558778008222785,0.06155842843749614,0.010737373625892522,0.050821054811603615,0.3361285690907872,0.0516155896482385,0.003495707266399707,384.9561127106665,1.0547421817830092,2.683731033852606,1.3759292096435671,1.2093031495864053,0.2724796893427948,0.1105819157204107,0.0005
618,0.05987349556246439,0.05987314532702955,0.011240014343315771,0.04863313098371378,0.33617128796884566,0.0495094173755097,0.003502354348445858,384.95381277708884,1.053900080072505,2.6840525420785006,1.3756866260928402,1.2079495909291333,0.2659260178906995,0.11627017355527884,0.0005
